StudyNo.,SRA,Study,Species,Amplicon,Layout,Approximated Avg Spot Length,Region,Country,Substrate,SAMN,Latitude,Longitude,Packaging,Raw/RTE/Environment,Time,Lactate Dose,PAA,Study Code,Storage Days,Storage Temperature,Season
SK3,ERR3603379,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925234,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603380,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925235,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603381,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925236,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603382,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925237,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603383,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925238,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603384,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925239,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603385,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925240,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603386,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925241,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603387,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925242,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603388,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925243,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603389,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925244,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603390,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925245,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603391,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925246,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603392,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925247,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603393,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925248,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603394,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925249,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603395,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925250,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603396,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925251,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603397,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925252,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603398,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925253,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603399,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925254,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603400,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925255,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603401,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925256,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603402,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925257,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603403,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925258,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603404,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925259,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603405,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925260,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603406,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925261,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603407,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925262,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603408,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925263,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603409,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925264,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603410,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925265,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603411,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925266,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603412,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925267,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603413,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925268,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603414,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925269,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603415,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925270,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603416,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925271,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603417,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcase,SAMEA5925272,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603418,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925273,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603419,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925274,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603420,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925275,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603421,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925276,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603422,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925277,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603423,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925278,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603424,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925279,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603425,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925280,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603426,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925281,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603427,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925282,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603428,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925283,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603429,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925284,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603430,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925285,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603431,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925286,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603432,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925287,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603433,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925288,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603434,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925289,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603435,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925290,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603436,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925291,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603437,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925292,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603438,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925293,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603439,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925294,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603440,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925295,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603441,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925296,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603442,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925297,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603443,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925298,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603444,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925299,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603445,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925300,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603446,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925301,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603447,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925302,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603448,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925303,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603449,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925304,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603450,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925305,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603451,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925306,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603452,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925307,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603453,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925308,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603454,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925309,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603455,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925310,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603456,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925311,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603457,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925312,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603458,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925313,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603459,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925314,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603460,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925315,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603461,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925316,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603462,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925317,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603463,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925318,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603464,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925319,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603465,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925320,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603466,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925321,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603467,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925322,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603468,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925323,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603469,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925324,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603470,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925325,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603471,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925326,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603472,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925327,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603473,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925328,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603474,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925329,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603475,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925330,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603476,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925331,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603477,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925332,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603478,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925333,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603479,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925334,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603480,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925335,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603481,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925336,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603482,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925337,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603483,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925338,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603484,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925339,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603485,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925340,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603486,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925341,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603487,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925342,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603488,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925343,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603489,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925344,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603490,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925345,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603491,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925346,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603492,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925347,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603493,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925348,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603494,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925349,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603495,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925350,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603496,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925351,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603497,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925352,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603498,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925353,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603499,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925354,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603500,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925355,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603501,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925356,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603502,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925357,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603503,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925358,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603504,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925359,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603505,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925360,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603506,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925361,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603507,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcases,SAMEA5925362,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603508,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925363,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603509,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925364,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603510,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925365,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603511,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925366,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603512,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925367,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603513,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925368,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603514,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925369,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603515,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925370,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603516,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925371,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603517,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925372,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603518,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925373,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603519,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925374,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603520,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925375,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603521,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925376,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603522,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925377,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603523,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925378,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603524,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925379,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603525,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925380,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603526,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925381,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603527,3,Beef,V4,Paired,501,Oceania,Austrailia,Environmental,SAMEA5925382,25.2744,133.7751,Facility,Environment,,,,,,,
SK3,ERR3603528,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925383,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603529,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925384,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603530,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925385,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603531,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925386,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603532,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925387,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603533,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925388,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603534,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925389,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603535,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925390,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603536,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925391,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603537,3,Beef,V4,Paired,501,Oceania,Austrailia,Faeces,SAMEA5925392,25.2744,133.7751,Facility,Fecal,,,,,,,
SK3,ERR3603538,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925393,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603539,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925394,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603540,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925395,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603541,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925396,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603542,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925397,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603543,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925398,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603544,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925399,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603545,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925400,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603546,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925401,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603547,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925402,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603548,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925403,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603549,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925404,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603550,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925405,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603551,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925406,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603552,3,Beef,V4,Paired,501,Oceania,Austrailia,Hides,SAMEA5925407,25.2744,133.7751,Facility,Hide,,,,,,,
SK3,ERR3603553,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcasse,SAMEA5925408,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603554,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcasse,SAMEA5925409,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603555,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcasse,SAMEA5925410,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603556,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcasse,SAMEA5925411,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603557,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcasse,SAMEA5925412,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603558,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcasse,SAMEA5925413,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603559,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcasse,SAMEA5925414,25.2744,133.7751,Facility,Raw,,,,,,,
SK3,ERR3603560,3,Beef,V4,Paired,501,Oceania,Austrailia,Carcasse,SAMEA5925415,25.2744,133.7751,Facility,Raw,,,,,,,
